재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,"2,612,112,000,000","2,631,873,000,000","2,152,934,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"31,056,912,000,000","29,138,740,000,000","27,573,663,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"3,581,392,000,000","3,581,392,000,000","3,581,392,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               보통주 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  자본조정 잉여금처분,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산처분손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자위험회피평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"3,581,392,000,000","3,581,392,000,000","3,581,392,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"2,344,816,000,000","2,555,166,000,000","3,105,070,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               보통주 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,"299,327,000,000","349,215,000,000",0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,"-1,097,696,000,000","-559,565,000,000","-549,904,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  자본조정 잉여금처분,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산처분손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자위험회피평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,546,447,000,000","2,344,816,000,000","2,555,166,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"1,068,420,000,000","1,068,420,000,000","1,068,420,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               보통주 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  자본조정 잉여금처분,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산처분손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자위험회피평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,068,420,000,000","1,068,420,000,000","1,068,420,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-660,858,000,000","-394,606,000,000","-331,099,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               보통주 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,"-1,694,000,000","-60,491,000,000","-27,365,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  자본조정 잉여금처분,"60,491,000,000","27,365,000,000","31,252,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"719,331,000,000","-476,407,000,000","-141,527,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산처분손익,"-87,000,000","10,472,000,000","-2,221,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"2,364,000,000","789,000,000","16,166,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,"-66,174,000,000","226,846,000,000","60,188,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자위험회피평가손익,"-1,493,000,000","5,174,000,000",0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"51,880,000,000","-660,858,000,000","-394,606,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"18,100,087,000,000","16,880,184,000,000","15,581,989,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               보통주 배당,"-1,372,572,000,000","-1,175,672,000,000","-680,200,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,"-95,637,000,000","-113,995,000,000","-144,923,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  자본조정 잉여금처분,"-60,491,000,000","-27,365,000,000","-31,252,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산처분손익,"87,000,000","-10,472,000,000","2,221,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자위험회피평가손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,"2,277,140,000,000","2,547,407,000,000","2,152,349,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"18,848,614,000,000","18,100,087,000,000","16,880,184,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"24,433,857,000,000","23,690,556,000,000","23,005,772,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               보통주 배당,"-1,372,572,000,000","-1,175,672,000,000","-680,200,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,"-95,637,000,000","-113,995,000,000","-144,923,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,"299,327,000,000","349,215,000,000",0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,"-1,099,390,000,000","-620,056,000,000","-577,269,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  자본조정 잉여금처분,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"719,331,000,000","-476,407,000,000","-141,527,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산처분손익,0,0,0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"2,364,000,000","789,000,000","16,166,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,"-66,174,000,000","226,846,000,000","60,188,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자위험회피평가손익,"-1,493,000,000","5,174,000,000",0,
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,"2,277,140,000,000","2,547,407,000,000","2,152,349,000,000",
자본변동표,000030,우리은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"25,096,753,000,000","24,433,857,000,000","23,690,556,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"461,622,000,000","461,622,000,000","461,622,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"461,622,000,000","461,622,000,000","461,622,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"214,141,000,000","214,141,000,000","214,141,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"214,141,000,000","214,141,000,000","214,141,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-49,236,000,000","-26,851,000,000","-11,686,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,"36,564,000,000","-31,662,000,000","-16,682,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권평가손익,"-861,000,000","-295,000,000","1,373,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-6,713,000,000","9,572,000,000","144,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-20,246,000,000","-49,236,000,000","-26,851,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"998,493,000,000","926,422,000,000","803,067,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,"34,529,000,000","37,207,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,"59,180,000,000","70,443,000,000",0,
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,"-29,000,000",0,"-721,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"172,597,000,000","177,043,000,000","161,283,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,111,881,000,000","998,493,000,000","926,422,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"1,625,020,000,000","1,575,334,000,000","1,467,144,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,"34,529,000,000","37,207,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,"59,180,000,000","70,443,000,000",0,
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,"36,564,000,000","-31,662,000,000","-16,682,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권평가손익,"-861,000,000","-295,000,000","1,373,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,"-29,000,000",0,"-721,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-6,713,000,000","9,572,000,000","144,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"172,597,000,000","177,043,000,000","161,283,000,000",
자본변동표,006350,전북은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,767,398,000,000","1,625,020,000,000","1,575,334,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"160,644,000,000","160,644,000,000","160,644,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실 처분,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"160,644,000,000","160,644,000,000","160,644,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"49,835,000,000","49,837,000,000","49,837,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,"49,835,000,000",0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,"-49,837,000,000",0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실 처분,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"49,835,000,000","49,835,000,000","49,837,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"10,311,000,000","10,311,000,000","10,311,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실 처분,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"10,311,000,000","10,311,000,000","10,311,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"255,000,000","396,000,000","499,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,"-165,000,000",0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식보상비용,"4,000,000","24,000,000","-103,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실 처분,"165,000,000",0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"416,000,000","255,000,000","396,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"-26,244,000,000","-15,082,000,000","-8,375,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실 처분,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산평가손익,"17,036,000,000","-14,394,000,000","-8,976,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-1,948,000,000","3,232,000,000","2,269,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"-11,156,000,000","-26,244,000,000","-15,082,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"327,053,000,000","309,839,000,000","296,525,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,"-3,213,000,000","-3,213,000,000","-3,213,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권배당,"-2,975,000,000","-2,393,000,000","-1,919,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실 처분,"-165,000,000",0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"5,101,000,000","22,820,000,000","18,446,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"325,801,000,000","327,053,000,000","309,839,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"521,854,000,000","515,945,000,000","509,441,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,"-3,213,000,000","-3,213,000,000","-3,213,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권배당,"-2,975,000,000","-2,393,000,000","-1,919,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,"49,835,000,000",0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,"-50,002,000,000",0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식보상비용,"4,000,000","24,000,000","-103,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실 처분,0,0,0,
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산평가손익,"17,036,000,000","-14,394,000,000","-8,976,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-1,948,000,000","3,232,000,000","2,269,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"5,101,000,000","22,820,000,000","18,446,000,000",
자본변동표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"535,851,000,000","521,854,000,000","515,945,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"453,392,000,000","190,301,000,000","-13,823,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,"38,138,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  자기주식의 취득,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본조정 잉여금 처분,"-15,577,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식선택권,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               기타자본조정,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  1. 순확정급여자산의 재측정요소,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     2. 관계기업 기타포괄손익에 대한 지분,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               IX. 당기순이익,"354,912,000,000","263,091,000,000","204,124,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"754,589,000,000","453,392,000,000","190,301,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"2,383,653,000,000","2,375,796,000,000","2,038,265,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  자기주식의 취득,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본조정 잉여금 처분,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식선택권,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               기타자본조정,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               유상증자,"708,000,000","7,857,000,000","337,531,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  1. 순확정급여자산의 재측정요소,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     2. 관계기업 기타포괄손익에 대한 지분,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               IX. 당기순이익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"2,384,361,000,000","2,383,653,000,000","2,375,796,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"2,986,761,000,000","2,956,238,000,000","759,805,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  자기주식의 취득,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본조정 잉여금 처분,0,0,0,
