,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2086,263770,KR7263770000,유에스티,KOSDAQ,우량기업부,2010,2,-5,-0.25,2015,2025,1995,1372,2744071,47637345720,23700172,KSQ
2087,238120,KR7238120000,얼라인드,KOSDAQ,기술성장기업부,3310,1,20,0.61,3290,3370,3290,40593,135188650,47594145760,14378896,KSQ
2088,475660,KR7475660007,에스켐,KOSDAQ,기술성장기업부,6000,2,-140,-2.28,6110,6110,5940,7861,47278140,47579010000,7929835,KSQ
2089,145210,KR7145210001,다이나믹디자인,KOSPI,,1375,2,-22,-1.57,1401,1403,1356,47252,65134936,47549819625,34581687,STK
2090,288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,1373,1,8,0.59,1390,1399,1365,68410,94632228,47446159626,34556562,KSQ
2091,009460,KR7009460007,한창제지,KOSPI,,795,2,-2,-0.25,792,797,790,32801,26011921,47435651370,59667486,STK
2092,122350,KR7122350002,삼기,KOSDAQ,중견기업부,1236,2,-4,-0.32,1231,1248,1231,7027,8693731,47387533008,38339428,KSQ
2093,025530,KR7025530007,SJM홀딩스,KOSPI,,3170,2,-25,-0.78,3195,3195,3170,1486,4729690,47340805360,14934008,STK
2094,265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,5290,2,-30,-0.56,5320,5460,5280,3893,20889050,47249222000,8931800,KSQ
2095,192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,4280,2,-90,-2.06,4345,4370,4270,28532,123149705,47217940120,11032229,KSQ
2096,049830,KR7049830003,승일,KOSDAQ,중견기업부,7700,1,60,0.79,7550,7710,7550,416,3168200,47217262400,6132112,KSQ
2097,091590,KR7091590000,남화토건,KOSDAQ,우량기업부,4010,1,20,0.5,3990,4010,3960,2415,9629440,47077400000,11740000,KSQ
2098,060230,KR7060230000,소니드,KOSDAQ,중견기업부,1001,2,-15,-1.48,1014,1016,990,62545,62545856,47068860839,47021839,KSQ
2099,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,4765,2,-70,-1.45,4790,4800,4740,15467,73815015,47010670420,9865828,KSQ
2100,057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,765,2,-10,-1.29,775,779,762,36535,28056058,47008756575,61449355,KSQ
2101,096690,KR7096690003,에이루트,KOSDAQ,투자주의환기종목(소속부없음),1402,2,-26,-1.82,1427,1427,1397,19735,27683027,46935018978,33477189,KSQ
2102,270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,28350,2,-350,-1.22,28550,28550,27050,36,977800,46925061750,1655205,KNX
2103,448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),10060,1,10,0.1,10060,10070,10050,1402,14104090,46919840000,4664000,KSQ
2104,262840,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,2430,2,-35,-1.42,2455,2455,2415,6331,15440435,46874700000,19290000,KSQ
2105,012280,KR7012280004,영화금속,KOSPI,,902,3,0,0.0,904,904,900,19727,17779136,46601383510,51664505,STK
2106,195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,2915,2,-25,-0.85,2940,2945,2915,7075,20689180,46575870000,15978000,KSQ
2107,373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,4265,2,-80,-1.84,4385,4385,4195,66187,281257005,46567240430,10918462,KSQ
2108,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,1466,2,-12,-0.81,1471,1514,1465,1673,2460748,46552683400,31754900,KSQ
2109,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,5500,2,-230,-4.01,5730,5730,5460,10610,59235720,46382770500,8433231,KSQ
2110,464580,KR7464580000,닷밀,KOSDAQ,기술성장기업부,5070,2,-50,-0.98,5130,5130,5040,20949,106152480,46380096360,9147948,KSQ
2111,001290,KR7001290006,상상인증권,KOSPI,,428,2,-1,-0.23,431,431,427,3262,1401722,46368287360,108337120,STK
2112,145270,KR7145270005,케이탑리츠,KOSPI,,964,2,-1,-0.1,965,972,959,16669,16051403,46330586136,48060774,STK
2113,138070,KR7138070008,신진에스엠,KOSDAQ,우량기업부,2645,2,-40,-1.49,2680,2685,2635,31700,83993295,46295974580,17503204,KSQ
2114,263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,2380,2,-85,-3.45,2465,2465,2345,13710,32661540,46205796000,19414200,KSQ
2115,025560,KR7025560004,미래산업,KOSPI,,793,2,-3,-0.38,805,805,784,127318,100569444,46175703262,58229134,STK
2116,008420,KR7008420002,문배철강,KOSPI,,2250,2,-20,-0.88,2255,2270,2245,6641,14941100,46132886250,20503505,STK
2117,006980,KR7006980007,우성,KOSPI,,14910,2,-20,-0.13,15080,15080,14910,156,2333090,46071900000,3090000,STK
2118,216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,5970,1,40,0.67,5800,5970,5600,88,509370,46036550550,7711315,KNX
2119,099410,KR7099410003,동방선기,KOSDAQ,중견기업부,3280,2,-135,-3.95,3405,3405,3250,52326,173021830,45920000000,14000000,KSQ
2120,020760,KR7020760005,일진디스플,KOSPI,,891,2,-5,-0.56,896,910,885,2669,2373037,45898743231,51513741,STK
2121,072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,2430,2,-50,-2.02,2480,2500,2415,9000,22105265,45896238630,18887341,KSQ
2122,036690,KR7036690006,코맥스,KOSDAQ,관리종목(소속부없음),2885,0,0,0.0,0,0,0,0,0,45885746130,15904938,KSQ
2123,082210,KR7082210006,옵트론텍,KOSDAQ,중견기업부,1382,2,-12,-0.86,1419,1420,1309,29672,40573951,45871860868,33192374,KSQ
2124,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3860,1,65,1.71,3870,4070,3835,247537,979394900,45730315520,11847232,KSQ
2125,419120,KR7419120001,산돌,KOSDAQ,중견기업부,5880,2,-120,-2.0,5950,6000,5870,5455,32281250,45713036880,7774326,KSQ
2126,900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),713,1,4,0.56,703,715,701,11023,7788156,45661714275,64041675,KSQ
2127,357430,KR7357430008,마스턴프리미어리츠,KOSPI,,1495,3,0,0.0,1488,1500,1486,3444,5130845,45605433965,30505307,STK
2128,143210,KR7143210003,핸즈코퍼레이션,KOSPI,,2080,1,25,1.22,2060,2080,2060,198,410600,45501553760,21875747,STK
2129,134790,KR7134790005,시디즈,KOSPI,,22650,2,-50,-0.22,22700,22700,22650,43,974150,45300000000,2000000,STK
2130,023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1292,2,-13,-1.0,1300,1303,1290,14054,18175483,45295694404,35058587,STK
2131,389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,1358,2,-31,-2.23,1409,1409,1330,31612,42890425,45291805510,33351845,KSQ
2132,327610,KR7327610002,펨토바이오메드,KONEX,일반기업부,5360,1,210,4.08,5370,5370,5130,2324,12168380,45247592400,8441715,KNX
2133,050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,2010,2,-20,-0.99,2015,2030,2005,4648,9332480,45225000000,22500000,KSQ
2134,088340,KR7088340005,유라클,KOSDAQ,벤처기업부,10430,1,30,0.29,10580,10630,10390,31616,330611860,45162609240,4330068,KSQ
2135,045060,KR7045060001,오공,KOSDAQ,우량기업부,2665,2,-25,-0.93,2710,2710,2665,5983,16023900,45150360710,16941974,KSQ
2136,094970,KR7094970001,제이엠티,KOSDAQ,우량기업부,2695,2,-20,-0.74,2725,2725,2685,32289,87124325,45136506800,16748240,KSQ
2137,337840,KR7337840003,유엑스엔,KONEX,일반기업부,12100,1,480,4.13,12450,12450,11110,316,3664420,45072996100,3725041,KNX
2138,360350,KR7360350003,코셈,KOSDAQ,기술성장기업부,7910,3,0,0.0,7870,8100,7800,8173,64579960,45047212700,5694970,KSQ
2139,406820,KR7406820001,뷰티스킨,KOSDAQ,벤처기업부,12740,2,-260,-2.0,13140,13140,12660,4084,52524380,45023669600,3534040,KSQ
2140,221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,11150,1,70,0.63,11080,11150,11080,40,443270,44988020000,4034800,KSQ
2141,009835,KR7009831009,한화솔루션우,KOSPI,,17450,2,-290,-1.63,17750,17920,17250,2432,42337350,44939840050,2575349,STK
2142,239340,KR7239340003,이스트에이드,KOSDAQ,중견기업부,1664,2,-16,-0.95,1703,1705,1650,16109,26885028,44894110976,26979634,KSQ
2143,314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,5180,2,-120,-2.26,5250,5250,5160,123,638660,44891749980,8666361,KSQ
2144,134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,2035,2,-260,-11.33,2220,2255,2020,426936,907432445,44822435845,22025767,KSQ
2145,012200,KR7012200002,계양전기,KOSPI,,1644,2,-14,-0.84,1662,1667,1641,22742,37588841,44754330876,27222829,STK
2146,227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,432,2,-8,-1.82,440,440,432,72111,31316238,44744628960,103575530,KSQ
2147,435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),10390,2,-10,-0.1,10390,10390,10390,500,5195000,44697780000,4302000,KSQ
2148,014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,2950,3,0,0.0,2930,2965,2930,289,850910,44618750000,15125000,KSQ
2149,340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,1304,2,-29,-2.18,1321,1321,1300,17914,23436772,44602602800,34204450,KSQ
2150,123700,KR7123700007,SJM,KOSPI,,2855,2,-20,-0.7,2860,2880,2855,1186,3400970,44551983790,15604898,STK
2151,309930,KR7309930006,오하임앤컴퍼니,KOSDAQ,중견기업부,2075,2,-15,-0.72,2090,2090,2060,1215,2508085,44178804250,21290990,KSQ
2152,173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,2870,2,-110,-3.69,2975,2975,2835,1689,4915340,44177358960,15392808,KSQ
2153,37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,20900,1,200,0.97,20900,20900,20650,135,2800550,44139775900,2111951,STK
2154,064520,KR7064520000,테크엘,KOSDAQ,중견기업부,1974,2,-71,-3.47,2045,2105,1947,9517,19057733,44120996388,22351062,KSQ
2155,348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),760,2,-1,-0.13,758,769,752,44448,33712074,44051776640,57962864,KSQ
2156,085910,KR7085910008,네오티스,KOSDAQ,중견기업부,3160,2,-10,-0.32,3165,3180,3155,1055,3336440,44034024880,13934818,KSQ
2157,140520,KR7140520008,대창스틸,KOSDAQ,우량기업부,2085,2,-30,-1.42,2130,2135,2075,2186,4612555,44012771655,21109243,KSQ
2158,111870,KR7111870002,KH 미래물산,KOSDAQ,관리종목(소속부없음),8910,0,0,0.0,0,0,0,0,0,43928518590,4930249,KSQ
2159,014130,KR7014130009,한익스프레스,KOSPI,,3660,2,-40,-1.08,3665,3740,3655,2246,8265320,43920000000,12000000,STK
2160,071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,1810,1,2,0.11,1810,1814,1810,745,1349134,43912297780,24260938,KSQ
2161,456570,KR7456570001,아이엠지티,KONEX,일반기업부,8800,0,0,0.0,0,0,0,0,0,43656668000,4960985,KNX
2162,238490,KR7238490007,힘스,KOSDAQ,벤처기업부,3855,2,-30,-0.77,3885,3895,3825,3393,13122765,43608669780,11312236,KSQ
2163,109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,7470,2,-170,-2.23,7660,7660,7450,1973,14835520,43599416940,5836602,KSQ
2164,140430,KR7140430000,카티스,KOSDAQ,벤처기업부,2260,2,-40,-1.74,2315,2315,2220,8672,19436850,43171014940,19102219,KSQ
2165,121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,1410,2,-48,-3.29,1450,1450,1409,181598,257212326,43165986750,30614175,KSQ
2166,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,2970,3,0,0.0,2985,2985,2945,26869,79468450,43064498070,14499831,KSQ
2167,258610,KR7258610005,케일럼,KOSDAQ,중견기업부,1606,2,-23,-1.41,1606,1629,1597,23093,37100232,43020135598,26787133,KSQ
2168,006125,KR7006121008,SK디스커버리우,KOSPI,,31650,2,-50,-0.16,31600,31850,31450,1430,45193500,42995100750,1358455,STK
2169,002870,KR7002870004,신풍,KOSPI,,1229,1,28,2.33,1208,1248,1207,5495,6712773,42964242300,34958700,STK
2170,130500,KR7130500002,GH신소재,KOSDAQ,우량기업부,2950,1,20,0.68,2930,2955,2855,34047,99212830,42907903400,14545052,KSQ
2171,257370,KR7257370007,피엔티엠에스,KOSDAQ,중견기업부,3430,2,-60,-1.72,3570,3570,3310,7338,25135130,42891673230,12504861,KSQ
2172,189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,7030,2,-160,-2.23,7240,7300,7030,13157,93860460,42828756520,6092284,KSQ
2173,331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,1883,2,-22,-1.15,1915,1915,1855,19718,36826283,42792026116,22725452,KSQ
2174,060540,KR7060540002,에스에이티,KOSDAQ,우량기업부,1635,1,130,8.64,1620,1781,1546,1535741,2589554725,42727955310,26133306,KSQ
2175,307280,KR7307280008,원바이오젠,KOSDAQ,벤처기업부,1155,3,0,0.0,1163,1163,1145,4348,5016187,42687660015,36959013,KSQ
2176,153460,KR7153460001,네이블,KOSDAQ,벤처기업부,6500,1,80,1.25,6460,6500,6430,22,142280,42445091000,6530014,KSQ
2177,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,833,4,192,29.95,702,833,700,22772984,18078816284,42370036870,50864390,KSQ
2178,060850,KR7060850005,영림원소프트랩,KOSDAQ,벤처기업부,5200,2,-50,-0.95,5250,5280,5190,3256,17030820,42281200000,8131000,KSQ
2179,227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,1188,2,-2,-0.17,1178,1239,1178,17954,21268561,42273253836,35583547,KSQ
2180,016250,KR7016250003,SGC E&C,KOSDAQ,우량기업부,13000,2,-150,-1.14,13150,13150,13000,457,5947570,42166605000,3243585,KSQ
2181,440290,KR7440290005,HB인베스트먼트,KOSDAQ,중견기업부,1554,2,-14,-0.89,1570,1570,1550,13480,20930046,42124293540,27107010,KSQ
2182,418620,KR7418620001,이에이트,KOSDAQ,기술성장기업부,4360,1,45,1.04,4285,4450,4250,22680,98540310,42076079720,9650477,KSQ
2183,142760,KR7142760008,모아라이프플러스,KOSDAQ,기술성장기업부,1115,1,33,3.05,1082,1142,1067,7700,8395302,42074314265,37734811,KSQ
2184,318410,KR7318410008,비비씨,KOSDAQ,중견기업부,7570,2,-100,-1.3,7550,7600,7550,4578,34584310,42053189510,5555243,KSQ
2185,051390,KR7051390003,YW,KOSDAQ,벤처기업부,3695,1,15,0.41,3680,3705,3675,345,1273320,41958084760,11355368,KSQ
2186,104200,KR7104200001,NHN벅스,KOSDAQ,중견기업부,2820,2,-25,-0.88,2820,2850,2795,1793,5078090,41813691000,14827550,KSQ
2187,122690,KR7122690001,서진오토모티브,KOSDAQ,우량기업부,1914,2,-13,-0.67,1927,1927,1905,1301,2492119,41810200740,21844410,KSQ
2188,065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,5660,3,0,0.0,5730,5850,5570,31392,179316560,41793179640,7383954,KSQ
2189,139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,2960,2,-45,-1.5,3005,3050,2920,13076,38759045,41791677600,14118810,KSQ
2190,012160,KR7012160008,영흥,KOSPI,,412,2,-10,-2.37,418,424,411,20995,8722720,41739873264,101310372,STK
2191,051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,2720,2,-35,-1.27,2735,2765,2700,17704,48257805,41724995840,15340072,KSQ
2192,148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,4100,1,30,0.74,4180,4180,4030,1747,7165675,41718373300,10175213,KSQ
2193,115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,687,2,-8,-1.15,695,695,681,2378,1639452,41649071346,60624558,KSQ
2194,200780,KR7200780005,비씨월드제약,KOSDAQ,중견기업부,4675,2,-85,-1.79,4765,4780,4600,1697,7986905,41571895200,8892384,KSQ
2195,010280,KR7010280006,쌍용정보통신,KOSDAQ,투자주의환기종목(소속부없음),638,2,-2,-0.31,633,640,633,10440,6635135,41548975468,65123786,KSQ
2196,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,3020,2,-5,-0.17,3025,3045,2985,7567,22702205,41419460060,13715053,KSQ
2197,267790,KR7267790004,배럴,KOSDAQ,중견기업부,5250,1,140,2.74,5170,5330,5170,6091,31858090,41414625000,7888500,KSQ
2198,900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),981,2,-7,-0.71,988,1012,981,13627,13531650,41396138919,42197899,KSQ
2199,318020,KR7318020005,포인트모바일,KOSDAQ,중견기업부,3265,2,-75,-2.25,3310,3340,3265,3984,13147765,41342318080,12662272,KSQ
2200,099390,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,5030,2,-60,-1.18,5150,5170,5030,2356,11940610,41287663490,8208283,KSQ
2201,101240,KR7101240000,씨큐브,KOSDAQ,벤처기업부,3990,3,0,0.0,3990,4005,3970,2885,11487880,41260378530,10340947,KSQ
2202,113810,KR7113810006,디젠스,KOSDAQ,중견기업부,1263,1,33,2.68,1207,1300,1207,537000,675284773,41209228413,32628051,KSQ
2203,004440,KR7004440004,삼일씨엔에스,KOSPI,,3225,1,20,0.62,3205,3230,3205,883,2848935,41060529075,12731947,STK
2204,273060,KR7273060004,와이즈버즈,KOSDAQ,중견기업부,812,2,-3,-0.37,813,816,791,108118,86560773,40973180584,50459582,KSQ
2205,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1066,2,-9,-0.84,1075,1096,1050,294553,314456056,40965223390,38428915,KSQ
2206,432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,4765,2,-5,-0.1,4795,4800,4680,30543,144675590,40939650630,8591742,KSQ
2207,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,6910,2,-140,-1.99,7070,7100,6680,5001,34822980,40899529900,5918890,KSQ
2208,083550,KR7083550004,케이엠,KOSDAQ,우량기업부,3305,2,-95,-2.79,3355,3365,3270,19500,64412695,40896816930,12374226,KSQ
2209,024890,KR7024890006,대원화성,KOSPI,,990,2,-9,-0.9,999,1000,990,1012,1004318,40836660480,41249152,STK
2210,049800,KR7049800006,우진플라임,KOSPI,,2035,1,10,0.49,2030,2045,2025,2352,4777945,40700000000,20000000,STK
2211,018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,3490,3,0,0.0,3505,3505,3435,2671,9251765,40691023310,11659319,KSQ
2212,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2445,1,20,0.82,2405,2445,2375,18915,45745210,40641572400,16622320,KSQ
2213,021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,267,2,-2,-0.74,272,272,264,46179,12254742,40633236936,152184408,KSQ
2214,069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,3965,2,-20,-0.5,3985,4070,3965,13858,55311350,40620727160,10244824,KSQ
2215,347860,KR7347860009,알체라,KOSDAQ,투자주의환기종목(소속부없음),1640,2,-25,-1.5,1664,1679,1640,51101,84993863,40564607880,24734517,KSQ
2216,019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,3480,2,-45,-1.28,3525,3525,3385,7299,25185880,40542000000,11650000,KSQ
2217,013000,KR7013000005,세우글로벌,KOSPI,,1409,2,-47,-3.23,1456,1462,1408,114317,162220189,40445388679,28705031,STK
2218,28513K,KR728513K010,SK케미칼우,KOSPI,,19110,2,-130,-0.68,19500,19500,19110,308,5895940,40425848190,2115429,STK
2219,066360,KR7066360009,체리부로,KOSDAQ,중견기업부,841,1,6,0.72,825,851,825,18174,15235891,40327644615,47952015,KSQ
2220,028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,3205,2,-205,-6.01,3315,3390,3200,138042,452783805,40310906730,12577506,KSQ
2221,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,4610,2,-50,-1.07,4660,4670,4605,4956,22925110,40292428030,8740223,KSQ
2222,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,2205,1,25,1.15,2150,2205,2120,937,2006210,40256504190,18256918,KSQ
2223,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,852,2,-4,-0.47,855,869,851,5879,5051733,40235688924,47224987,KSQ
2224,114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,516,1,2,0.39,510,519,510,7638,3938870,40122894768,77757548,KSQ
2225,005360,KR7005360003,모나미,KOSPI,,2120,2,-15,-0.7,2125,2135,2110,7639,16209320,40062290840,18897307,STK
2226,089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2335,2,-85,-3.51,2400,2420,2320,23113,54439680,40045250000,17150000,KSQ
2227,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,10040,1,40,0.4,10030,10050,10000,132,1324700,40022682920,3986323,KSQ
2228,023150,KR7023150006,MH에탄올,KOSPI,,5420,2,-10,-0.18,5470,5470,5350,328,1781440,39991610920,7378526,STK
2229,254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,1300,2,-29,-2.18,1329,1335,1292,10453,13639569,39980551000,30754270,KSQ
2230,038340,KR7038340006,MIT,KOSDAQ,관리종목(소속부없음),1233,0,0,0.0,0,0,0,0,0,39979891836,32424892,KSQ
2231,208710,KR7208710004,바이오로그디바이스,KOSDAQ,중견기업부,606,2,-20,-3.19,617,617,590,1062418,637811265,39935802384,65900664,KSQ
2232,900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),262,2,-2,-0.76,264,265,260,275792,72111569,39897972032,152282336,KSQ
2233,032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1204,2,-30,-2.43,1230,1230,1202,74902,90820609,39891005056,33132064,KSQ
2234,033200,KR7033200007,모아텍,KOSDAQ,관리종목(소속부없음),2780,1,90,3.35,2885,2925,2715,5772,16336980,39840694300,14331185,KSQ
2235,263810,KR7263810004,상신전자,KOSDAQ,중견기업부,2795,2,-20,-0.71,2815,2830,2770,4931,13821960,39813986810,14244718,KSQ
2236,417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,2365,2,-55,-2.27,2410,2410,2360,3701,8789020,39770334285,16816209,KSQ
2237,002820,KR7002820009,SUN&L,KOSPI,,3145,1,45,1.45,3095,3155,3070,620,1931390,39652125405,12607989,STK
2238,246690,KR7246690002,TS인베스트먼트,KOSDAQ,중견기업부,954,2,-9,-0.93,963,972,953,9846,9475205,39569880348,41477862,KSQ
2239,417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,8920,2,-70,-0.78,8980,9280,8880,471,4227340,39521076880,4430614,KSQ
2240,434190,KR7434190005,탈로스,KONEX,일반기업부,5340,1,40,0.75,5340,5340,5340,2,10680,39352777560,7369434,KNX
2241,377030,KR7377030002,맥스트,KOSDAQ,기술성장기업부,1253,2,-55,-4.2,1292,1301,1240,211838,268342835,39304825728,31368576,KSQ
2242,343090,KR7343090007,HLB사이언스,KONEX,일반기업부,2200,1,5,0.23,2195,2200,2195,711,1560650,39251984200,17841811,KNX
2243,177830,KR7177830007,파버나인,KOSDAQ,우량기업부,2945,2,-55,-1.83,2965,2990,2945,2115,6250125,39135377585,13288753,KSQ
2244,290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,849,1,9,1.07,830,854,830,1011,847296,39123107751,46081399,KSQ
2245,228340,KR7228340006,동양파일,KOSDAQ,우량기업부,1956,1,207,11.84,1820,2160,1820,494201,999325535,39120000000,20000000,KSQ
2246,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,3280,1,25,0.77,3275,3420,3265,181576,608862350,39085546000,11916325,KSQ
2247,006570,KR7006570006,대림통상,KOSPI,,2565,2,-10,-0.39,2585,2585,2550,1667,4280655,39052125000,15225000,STK
2248,032790,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,898,2,-2,-0.22,900,919,897,18719,16881792,38962624254,43388223,KSQ
2249,046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,2365,2,-65,-2.67,2420,2440,2365,17324,41440045,38830085965,16418641,KSQ
2250,004270,KR7004270005,남성,KOSPI,,1072,2,-10,-0.92,1080,1085,1071,4762,5139706,38819435520,36212160,STK
2251,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,910,2,-19,-2.05,919,925,909,37835,34544019,38766000000,42600000,KSQ
2252,355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,4960,2,-140,-2.75,5110,5110,4905,4751,23646690,38674856000,7797350,KSQ
2253,065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1413,2,-15,-1.05,1416,1442,1413,25062,35511383,38539603260,27275020,KSQ
2254,419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,1670,2,-20,-1.18,1680,1699,1670,31191,52207746,38397493370,22992511,KSQ
2255,048770,KR7048770002,TPC,KOSDAQ,벤처기업부,2440,2,-10,-0.41,2425,2465,2425,6724,16372915,38303098040,15697991,KSQ
2256,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,2265,2,-35,-1.52,2260,2320,2250,47071,106527375,38298354990,16908766,STK
2257,005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
2258,405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2965,2,-35,-1.17,3015,3015,2960,5088,15130600,38183495340,12878076,KSQ
2259,208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,274,2,-4,-1.44,277,278,270,144590,39492955,38151829596,139240254,KSQ
2260,431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,5080,2,-240,-4.51,5230,5270,5020,49307,253521480,38031125360,7486442,KSQ
2261,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5270,1,160,3.13,5140,5270,5140,5843,30443030,37944000000,7200000,KSQ
2262,128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,1421,2,-41,-2.8,1467,1478,1388,27400,39268850,37927143660,26690460,KSQ
2263,446070,KR7446070005,유니드비티플러스,KOSPI,,3570,2,-45,-1.24,3615,3640,3550,3023,10897935,37882037550,10611215,STK
2264,003465,KR7003461001,유화증권우,KOSPI,,2165,1,10,0.46,2165,2165,2165,2,4330,37836460125,17476425,STK
2265,058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,2355,2,-45,-1.88,2435,2435,2345,23633,55848595,37798998150,16050530,KSQ
2266,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2290,1,5,0.22,2305,2305,2255,5378,12296030,37793679100,16503790,KSQ
2267,021650,KR7021650007,한국큐빅,KOSDAQ,우량기업부,2310,1,15,0.65,2275,2310,2270,1711,3930220,37769800530,16350563,KSQ
2268,290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,2370,1,35,1.5,2335,2380,2335,306,723770,37752587940,15929362,KSQ
2269,117670,KR7117670000,알파홀딩스,KOSDAQ,관리종목(소속부없음),945,0,0,0.0,0,0,0,0,0,37743429465,39940137,KSQ
2270,153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,733,2,-7,-0.95,738,739,731,13795,10128317,37734840000,51480000,KSQ
2271,069640,KR7069640001,한세엠케이,KOSPI,,1250,1,1,0.08,1290,1290,1250,2963,3745432,37633127500,30106502,STK
2272,032280,KR7032280000,삼일,KOSDAQ,중견기업부,2320,2,-45,-1.9,2320,2375,2305,60725,141905915,37615528800,16213590,KSQ
2273,032680,KR7032680001,소프트센,KOSDAQ,중견기업부,356,1,13,3.79,349,375,346,2057502,744295077,37590311984,105590764,KSQ
