corp_code,접수번호,법인구분,법인명,사업부문,성별,정규직 수,계약직수,합계,평균근속연수,1인평균 금여액
936787,20240315000816,Y,애경케미칼,관리,여,24,1,25,5년 4개월,"64,328,000"
1008762,20240319000774,K,데브시스터즈,전사,남,148,2,153,2년 6개월,"100,000,000"
1008762,20240319000774,K,데브시스터즈,전사,여,166,3,180,2년 4개월,"69,000,000"
161426,20240328001634,Y,한미사이언스,경영지원외,남,280,8,288,6년7개월,"77,000,000"
161426,20240328001634,Y,한미사이언스,경영지원외,여,130,4,134,6년2개월,"67,000,000"
463342,20240315000649,K,폴라리스AI파마,API사업,남,105,-,105,8.1,"58,000,000"
463342,20240315000649,K,폴라리스AI파마,API사업,여,59,-,59,6.0,"39,000,000"
563545,20240320000768,K,두산테스나,사무직,남,132,1,133,5년 4개월,"85,000,000"
563545,20240320000768,K,두산테스나,사무직,여,31,-,31,5년 7개월,"60,000,000"
563545,20240320000768,K,두산테스나,기술직,남,241,71,312,1년 9개월,"42,000,000"
563545,20240320000768,K,두산테스나,기술직,여,215,16,231,3년 6개월,"56,000,000"
1573974,20240318000255,E,엔에이치기업인수목적20호,-,남,-,-,-,-,-
1573974,20240318000255,E,엔에이치기업인수목적20호,-,여,-,-,-,-,-
138242,20240318000335,Y,KG모빌리티,자동차 제조/판매 등,남,"4,148",36,"4,184",23,"86,000,000"
138242,20240318000335,Y,KG모빌리티,자동차 제조/판매 등,여,86,1,87,15,"61,000,000"
101257,20240329001867,E,경남기업,건축,남,75,8,83,7.9,"85,000,000"
101257,20240329001867,E,경남기업,건축,여,4,-,4,2.7,"72,000,000"
101257,20240329001867,E,경남기업,토목,남,116,9,125,10.3,"87,000,000"
101257,20240329001867,E,경남기업,플랜트,남,12,3,15,11.2,"69,000,000"
101257,20240329001867,E,경남기업,지원,남,85,20,105,9.2,"78,000,000"
101257,20240329001867,E,경남기업,지원,여,10,27,37,3.4,"40,000,000"
1722437,20240318000820,Y,한화갤러리아,한화갤러리아㈜,남,439,7,446,17.4,"41,000,000"
1722437,20240318000820,Y,한화갤러리아,한화갤러리아㈜,여,365,30,395,14.2,"26,000,000"
1128622,20240320001024,K,이스트에이드,전사,남,41,-,41,3년1월,"51,000,000"
1128622,20240320001024,K,이스트에이드,전사,여,34,-,34,2년6월,"42,000,000"
816696,20240328000629,N,큐엠씨,사무,남,9,1,10,4.6,"48,000,000"
816696,20240328000629,N,큐엠씨,성별합계,여,9,-,9,6.0,"34,000,000"
816696,20240328000629,N,큐엠씨,사무,여,3,-,3,3.8,"27,000,000"
816696,20240328000629,N,큐엠씨,연구,남,26,-,26,4.0,"63,000,000"
816696,20240328000629,N,큐엠씨,연구,여,2,-,2,1.3,"27,000,000"
816696,20240328000629,N,큐엠씨,생산,남,15,-,15,5.2,"46,000,000"
816696,20240328000629,N,큐엠씨,생산,여,3,-,3,6.0,"38,000,000"
816696,20240328000629,N,큐엠씨,영업,남,2,-,2,13.4,"75,000,000"
816696,20240328000629,N,큐엠씨,영업,여,1,-,1,12.7,"60,000,000"
816696,20240328000629,N,큐엠씨,성별합계,남,52,1,53,4.8,"56,000,000"
217947,20240318000779,Y,신세계건설,건설부문,남,540,99,639,8.5,"89,000,000"
217947,20240318000779,Y,신세계건설,건설부문,여,39,37,76,4.1,"56,000,000"
217947,20240318000779,Y,신세계건설,레저부문,남,80,29,109,6.0,"73,000,000"
217947,20240318000779,Y,신세계건설,레저부문,여,32,5,37,4.5,"56,000,000"
1251489,20240320000863,K,라온피플,본사,남,91,2,93,2년 8개월,"61,141,000"
1251489,20240320000863,K,라온피플,본사,여,24,1,25,4년 5개월,"57,541,000"
366137,20240401003490,K,KG에코솔루션,관리직,남,11,-,11,2.5,"68,974,000"
366137,20240401003490,K,KG에코솔루션,관리직,여,6,-,6,1.7,"52,759,000"
366137,20240401003490,K,KG에코솔루션,현장직,남,11,-,11,2.3,"74,081,000"
197476,20240318000930,K,코엔텍,"폐기물중간최종처리
및유틸리티판매",남,84,-,84,14.77,"85,782,000"
197476,20240318000930,K,코엔텍,"폐기물중간최종처리
및유틸리티판매",여,7,-,7,16.72,"58,774,000"
350312,20240320001715,Y,HDC랩스,기술연구소,남,25,-,25,10,"66,000,000"
350312,20240320001715,Y,HDC랩스,기술연구소,여,11,-,11,3,"38,000,000"
350312,20240320001715,Y,HDC랩스,사업본부,남,265,8,273,9,"70,000,000"
350312,20240320001715,Y,HDC랩스,사업본부,여,59,5,64,6,"51,000,000"
350312,20240320001715,Y,HDC랩스,지원본부,남,21,2,23,7,"65,000,000"
350312,20240320001715,Y,HDC랩스,지원본부,여,12,1,13,8,"44,000,000"
350312,20240320001715,Y,HDC랩스,기술서비스,남,-,"2,857","2,857",3,"28,000,000"
350312,20240320001715,Y,HDC랩스,기술서비스,여,-,"2,138","2,138",3,"23,000,000"
923516,20240319000690,K,메가터치,사무직,남,14,-,14,4년 00개월,"64,853,787,000"
923516,20240319000690,K,메가터치,사무직,여,6,-,6,3년 03개월,"49,306,272,000"
923516,20240319000690,K,메가터치,개발직,남,12,-,12,3년 03개월,"51,338,654,000"
923516,20240319000690,K,메가터치,개발직,여,4,-,4,2년 11개월,"32,835,291,000"
923516,20240319000690,K,메가터치,생산직,남,96,-,96,4년 00개월,"38,113,036,000"
923516,20240319000690,K,메가터치,생산직,여,83,-,83,4년 09개월,"29,277,630,000"
238199,20240318000490,K,로지시스,유지보수,남,148,106,255,6.5,"31,000,000"
238199,20240318000490,K,로지시스,유지보수,여,5,4,9,2.9,"18,000,000"
238199,20240318000490,K,로지시스,VAN,남,134,7,148,2.4,"27,000,000"
238199,20240318000490,K,로지시스,VAN,여,8,4,16,2.3,"15,000,000"
238199,20240318000490,K,로지시스,기타,남,25,10,45,7.3,"26,000,000"
238199,20240318000490,K,로지시스,기타,여,8,2,12,1.8,"13,000,000"
148470,20240320001835,K,제일일렉트릭,사무직,남,74,-,74,10.3,"54,000,000"
148470,20240320001835,K,제일일렉트릭,사무직,여,20,-,20,9.9,"43,000,000"
148470,20240320001835,K,제일일렉트릭,생산직,남,89,-,89,7.7,"37,000,000"
148470,20240320001835,K,제일일렉트릭,생산직,여,52,-,52,15.1,"42,000,000"
148470,20240320001835,K,제일일렉트릭,연구직,남,30,-,30,7.7,"57,000,000"
148470,20240320001835,K,제일일렉트릭,연구직,여,4,-,4,3.3,"41,000,000"
327396,20240320000993,K,옵트론텍,광학부품,남,105,-,105,6.6,"57,000,000"
327396,20240320000993,K,옵트론텍,광학부품,여,15,-,15,3.6,"33,000,000"
761183,20240318000868,K,신성에스티,생산,남,30,1,31,4.6,"51,000,000"
761183,20240318000868,K,신성에스티,생산,여,6,-,6,3.4,"46,000,000"
761183,20240318000868,K,신성에스티,관리,남,63,-,63,5.0,"61,000,000"
761183,20240318000868,K,신성에스티,관리,여,10,-,10,4.9,"49,000,000"
241005,20240321002063,Y,코오롱ENP,엔지니어링 플라스틱,남,320,7,327,9.1,"74,000,000"
241005,20240321002063,Y,코오롱ENP,엔지니어링 플라스틱,여,60,1,61,8.2,"51,000,000"
102858,20240328001400,Y,고려아연,전사,남,"1,680",91,"1,771",13년 2개월,"105,025,000"
102858,20240328001400,Y,고려아연,전사,여,103,4,107,4년 5개월,"60,458,000"
1672053,20240318000219,E,케이비제22호기업인수목적,-,남,-,-,-,-,-
1672053,20240318000219,E,케이비제22호기업인수목적,관리,여,1,-,1,-,"10,000,000"
753643,20240320001116,Y,주성코퍼레이션,당진본점,남,11,-,11,8.5,"41,383,000"
753643,20240320001116,Y,주성코퍼레이션,당진본점,여,1,-,1,10.5,"31,000,000"
753643,20240320001116,Y,주성코퍼레이션,인덕원지점,남,18,-,18,7.5,"46,707,000"
753643,20240320001116,Y,주성코퍼레이션,인덕원지점,여,7,-,7,8.2,"36,167,000"
127158,20240312000745,Y,씨아이테크,경영기획본부,남,7,0,7,4.2,"48,170,000"
127158,20240312000745,Y,씨아이테크,경영기획본부,여,3,0,3,11.4,"40,617,000"
127158,20240312000745,Y,씨아이테크,IT사업본부,남,56,0,56,4.3,"43,612,000"
127158,20240312000745,Y,씨아이테크,IT사업본부,여,10,0,10,2.1,"27,659,000"
203290,20240321001982,Y,콜마홀딩스,관리사무직,남,60,3,63,6.5년,"115,000,000"
203290,20240321001982,Y,콜마홀딩스,관리사무직,여,56,-,56,4.5년,"70,000,000"
1042359,20240318000191,K,지엘팜텍,연구개발,남,6,-,6,5년9개월,"57,437,199"
1042359,20240318000191,K,지엘팜텍,연구개발,여,8,1,9,6년6개월,"60,435,058"
1042359,20240318000191,K,지엘팜텍,관리,남,5,-,5,2년11개월,"76,136,079"
1042359,20240318000191,K,지엘팜텍,관리,여,2,-,2,2년5개월,"23,712,457"
135999,20240308000397,K,신라섬유,관리,남,2,1,3,13.03,"33,004,707"
135999,20240308000397,K,신라섬유,임대,남,1,-,1,8.01,"42,273,000"
135999,20240308000397,K,신라섬유,휴대폰,여,1,-,1,8.07,"31,008,000"
135999,20240308000397,K,신라섬유,휴대폰,남,1,-,1,7.08,"57,204,000"
109268,20241220000401,K,대동스틸,전체,남,29,1,30,8.2,"50,000,000"
109268,20241220000401,K,대동스틸,전체,여,6,1,7,5.1,"88,000,000"
114792,20240329002513,Y,동국홀딩스,기타,남,28,-,28,13.21,"108,000,000"
114792,20240329002513,Y,동국홀딩스,기타,여,11,-,11,9.24,"83,000,000"
100601,20240321000872,K,강원에너지,-,남,70,3,73,-,"61,895,602"
100601,20240321000872,K,강원에너지,-,여,7,-,7,-,"36,561,361"
923826,20240802000089,K,일월지엠엘,전자부품 제조사업,남,19,-,19,6.69년,"2,976,000"
923826,20240802000089,K,일월지엠엘,전자부품제조사업,여,2,-,2,1.94년,"1,577,000"
923826,20240802000089,K,일월지엠엘,유통,남,3,-,3,0.41년,"1,893,000"
923826,20240802000089,K,일월지엠엘,유통,여,3,-,3,0.87년,"1,630,000"
983040,20240320001651,Y,한진칼,지주사업,남,20,1,21,5.26,"127,000,000"
983040,20240320001651,Y,한진칼,지주사업,여,5,0,5,2.70,"82,000,000"
148896,20240329003297,Y,OCI홀딩스,본사,남,33,1,34,7,"156,000,000"
148896,20240329003297,Y,OCI홀딩스,본사,여,21,1,22,4,"100,000,000"
156442,20240314000691,K,한국가구,한국가구,남,22,2,24,5년1개월,"54,000,000"
156442,20240314000691,K,한국가구,한국가구,여,17,1,18,6년5개월,"50,000,000"
357740,20240319000869,K,NHN KCP,전사,남,226,-,226,6.4,"69,000,000"
357740,20240319000869,K,NHN KCP,전사,여,163,4,167,4.6,"48,000,000"
180263,20240409003394,K,리더스코스메틱,화장품사업부,남,47,4,51,05년11개월24일,"49,000,000"
180263,20240409003394,K,리더스코스메틱,화장품사업부,여,35,8,43,03년06개월27일,"33,000,000"
180263,20240409003394,K,리더스코스메틱,골판지사업부,남,109,-,109,09년06개월15일,"74,000,000"
180263,20240409003394,K,리더스코스메틱,골판지사업부,여,5,-,5,03년04개월07일,"41,000,000"
206686,20240321001199,K,케이피엠테크,경영기획본부,남,23,-,23,4.13,"70,008,000"
206686,20240321001199,K,케이피엠테크,경영기획본부,여,7,-,7,2.21,"46,413,000"
206686,20240321001199,K,케이피엠테크,약품사업본부,남,17,-,17,6.41,"43,751,000"
206686,20240321001199,K,케이피엠테크,약품사업본부,여,2,-,2,5.10,"37,322,000"
206686,20240321001199,K,케이피엠테크,기계사업본부,남,17,-,17,7.82,"49,660,000"
206686,20240321001199,K,케이피엠테크,기계사업본부,여,3,-,3,3.28,"26,765,000"
206686,20240321001199,K,케이피엠테크,기술연구소,남,5,-,5,5.25,"34,909,000"
206686,20240321001199,K,케이피엠테크,기술연구소,여,1,-,1,1,"36,500,000"
216647,20240321002037,K,원익홀딩스,전사,남,343,10,353,5.0,"80,000,000"
216647,20240321002037,K,원익홀딩스,전사,여,46,3,49,3.9,"60,000,000"
103510,20240320001757,Y,인지컨트롤스,자동차,남,469,-,469,13.1,"50,970,000"
103510,20240320001757,Y,인지컨트롤스,자동차,여,89,-,89,14.8,"43,992,000"
222435,20240320000009,K,제이엠아이,미디어사업부,남,25,-,25,17년4월,"72,880,000"
222435,20240320000009,K,제이엠아이,미디어사업부,여,8,-,8,15년8월,"42,490,000"
222435,20240320000009,K,제이엠아이,생활건강사업부,남,26,-,26,3넌6월,"54,511,000"
222435,20240320000009,K,제이엠아이,생활건강사업부,여,23,-,23,6년3월,"35,436,000"
267854,20240320001456,K,메디앙스,전체,남,56,-,56,6년8개월,"50,208,000"
267854,20240320001456,K,메디앙스,전체,여,56,-,56,4년9개월,"41,079,000"
1290132,20240327001179,N,에이아이더뉴트리진,전사,남,69,7,76,1.71,"36,608,000"
1290132,20240327001179,N,에이아이더뉴트리진,전사,여,26,-,26,2.32,"32,349,000"
377018,20240321001642,K,기가레인,사무,남,43,-,44,5.2,"67,000,000"
377018,20240321001642,K,기가레인,사무,여,21,1,21,4.9,"39,000,000"
377018,20240321001642,K,기가레인,영업,남,12,-,12,6.5,"68,000,000"
377018,20240321001642,K,기가레인,영업,여,2,-,2,3.4,"47,000,000"
377018,20240321001642,K,기가레인,생산,남,31,-,31,8.4,"51,000,000"
377018,20240321001642,K,기가레인,생산,여,20,-,20,7.0,"32,000,000"
377018,20240321001642,K,기가레인,연구,남,46,-,46,6.0,"63,000,000"
377018,20240321001642,K,기가레인,연구,여,6,-,6,4.4,"42,000,000"
377018,20240321001642,K,기가레인,등기임원,남,4,-,4,5.3,"165,000,000"
137289,20240321001708,K,이엘씨,BLU부문,남,37,-,37,11.8,"49,822,000"
137289,20240321001708,K,이엘씨,BLU부문,여,8,-,8,9.9,"29,457,000"
1573284,20240320000928,K,코닉오토메이션,전사,남,102,4,106,4년 9개월,"65,000,000"
1573284,20240320000928,K,코닉오토메이션,전사,여,17,-,17,6년,"47,000,000"
1516456,20240320001901,K,인벤티지랩,사무,남,4,-,4,2.88,"83,000,000"
1516456,20240320001901,K,인벤티지랩,사무,여,6,1,7,2.29,"48,000,000"
1516456,20240320001901,K,인벤티지랩,연구,남,34,-,34,2.21,"61,000,000"
1516456,20240320001901,K,인벤티지랩,연구,여,14,-,14,1.06,"53,000,000"
1516456,20240320001901,K,인벤티지랩,생산,남,8,-,8,2.92,"57,000,000"
1516456,20240320001901,K,인벤티지랩,생산,여,2,-,2,3.08,"46,000,000"
1302853,20240320001844,K,아이씨에이치,테크사업,남,143,1,144,1.03,"66,000,000"
1302853,20240320001844,K,아이씨에이치,테크사업,여,27,0,27,1.07,"41,000,000"
1276901,20240320001904,K,엔피,ES,남,8,-,8,3.0,"71,360,000"
1276901,20240320001904,K,엔피,ES,여,9,-,9,1.8,"42,040,000"
1276901,20240320001904,K,엔피,NC,남,5,-,5,4.6,"56,200,000"
1276901,20240320001904,K,엔피,NC,여,6,-,6,1.8,"38,665,000"
1276901,20240320001904,K,엔피,VUE,남,8,-,8,1.9,"53,982,000"
1276901,20240320001904,K,엔피,VUE,여,7,-,7,2.7,"46,658,000"
1276901,20240320001904,K,엔피,경영관리실,남,4,1,5,2.7,"38,811,000"
1276901,20240320001904,K,엔피,경영관리실,여,2,-,2,0.9,"23,916,000"
384762,20240320001362,K,파커스,프린터,남,24,-,24,13,"33,065,000"
384762,20240320001362,K,파커스,프린터,여,4,-,4,8,"43,525,000"
384762,20240320001362,K,파커스,LED조명,남,7,-,7,8,"34,993,000"
384762,20240320001362,K,파커스,LED조명,여,15,-,15,8,"34,056,000"
260657,20240321001577,K,오상헬스케어,진단기기,남,136,2,138,4.8,"78,000,000"
260657,20240321001577,K,오상헬스케어,진단기기,여,182,3,185,7.7,"54,000,000"
385336,20240320001462,K,홈캐스트,"전자부품
유통사업",남,15,-,15,6.46,"73,196,853"
385336,20240320001462,K,홈캐스트,"전자부품
유통사업",여,8,-,8,4.00,"28,940,615"
385336,20240320001462,K,홈캐스트,STB사업,남,10,-,10,13.43,"9,579,483"
385336,20240320001462,K,홈캐스트,STB사업,여,4,-,4,5.72,"8,239,600"
466428,20240320001281,K,아미노로직스,전부문,남,26,-,26,4.6년,"85,000,000"
466428,20240320001281,K,아미노로직스,전부문,여,12,-,12,4.7년,"56,000,000"
608699,20240320002021,K,탑코미디어,STB,남,12,-,12,7.35,"43,366,000"
608699,20240320002021,K,탑코미디어,STB,여,5,-,5,6.65,"26,912,000"
608699,20240320002021,K,탑코미디어,콘텐츠,남,26,-,26,0.78,"39,142,000"
608699,20240320002021,K,탑코미디어,콘텐츠,여,17,-,17,0.72,"32,995,000"
346407,20240320000780,K,크레오에스지, 솔루션,남,23,-,23,11.7,"69,763,000"
346407,20240320000780,K,크레오에스지, 솔루션,여,4,-,4,7.8,"32,609,000"
346407,20240320000780,K,크레오에스지, 유통,여,1,-,1,6.5,"30,175,000"
346407,20240320000780,K,크레오에스지,기타,남,2,-,2,9.8,"44,825,000"
346407,20240320000780,K,크레오에스지,기타,여,2,-,2,13.0,"48,550,000"
608802,20240319000844,K,텔콘RF제약,RF,남,39,-,39,6.8,"48,000,000"
608802,20240319000844,K,텔콘RF제약,RF,여,14,-,14,4.4,"40,000,000"
608802,20240319000844,K,텔콘RF제약,제약ㆍ바이오 ,남,26,1,27,2.0,"56,000,000"
608802,20240319000844,K,텔콘RF제약,제약ㆍ바이오 ,여,40,2,42,3.2,"35,000,000"
667425,20240320001169,K,에이팩트,패키징,남,227,-,227,7.3년,"47,000,000"
667425,20240320001169,K,에이팩트,패키징,여,69,-,69,6.2년,"40,000,000"
667425,20240320001169,K,에이팩트,테스트,남,143,-,143,3.5년,"50,000,000"
667425,20240320001169,K,에이팩트,테스트,여,83,-,83,3.4년,"45,000,000"
838005,20240321001830,K,서진시스템,관리직,남,81,2,83,4.2년,"67,000,000"
838005,20240321001830,K,서진시스템,관리직,여,13,0,13,3.0년,"28,000,000"
838005,20240321001830,K,서진시스템,연구직,남,8,0,8,4.6년,"67,000,000"
838005,20240321001830,K,서진시스템,생산직,남,25,2,27,6.3년,"45,000,000"
838005,20240321001830,K,서진시스템,생산직,여,3,3,6,11.7년,"31,000,000"
453442,20240315000612,K,해성에어로보틱스,전체,남,47,11,58,4년 2개월,"41,000,000"
453442,20240315000612,K,해성에어로보틱스,전체,여,3,-,3,1년 8개월,"22,000,000"
1370863,20240326000719,K,그린리소스,생산,남,14,-,14,2.84,"33,489,000"
1370863,20240326000719,K,그린리소스,생산,여,5,-,5,3.20,"41,644,000"
1370863,20240326000719,K,그린리소스,연구,남,6,-,6,3.60,"52,656,000"
1370863,20240326000719,K,그린리소스,연구,여,2,-,2,2.23,"39,555,000"
1370863,20240326000719,K,그린리소스,사무,남,8,-,8,2.21,"42,345,000"
1370863,20240326000719,K,그린리소스,사무,여,4,-,4,3.74,"30,571,000"
1508855,20240321000884,K,블리츠웨이스튜디오,피규어,남,16,10,26,2년 3개월,"57,022,000"
1508855,20240321000884,K,블리츠웨이스튜디오,피규어,여,12,10,22,1년11개월,"55,921,000"
1574760,20240312000295,E,신한제8호기업인수목적,합병/관리/총괄,남,1,-,-,-,-
104519,20240321001955,Y,국보,관리 사무직,남,90,1,91,12.6,"61,000,000"
104519,20240321001955,Y,국보,관리 사무직,여,16,-,16,6.1,"65,000,000"
145446,20240320001861,Y,이건산업,목재,남,201,3,204,12.25,"56,626,000"
145446,20240320001861,Y,이건산업,목재,여,29,2,31,9.71,"44,418,000"
