corp_code,접수번호,법인구분,법인명,성명,성별,출생년월,직위,담당업무,재직기간,출생연도,age,age_group
01190568,20240321000964,,에이피알,신재우,남,1974년 05월,이사,R&D총괄,"2023년 1월
 ~ 현재",1974.0,51,50
01190568,20240321000964,,에이피알,신재하,남,1983년 04월,부사장,CFO,"2016년 6월
~ 현재",1983.0,42,40
01190568,20240321000964,,에이피알,고득성,남,1971년 09월,사외이사,사외이사,"2021년 3월
~ 현재",1971.0,54,50
01190568,20240321000964,,에이피알,김형이,남,1984년 06월,사외이사,사외이사,2023년 6월 ~ 현재,1984.0,41,40
01190568,20240321000964,,에이피알,노유리,여,1986년 01월,사외이사,사외이사,2023년 6월 ~ 현재,1986.0,39,30
01190568,20240321000964,,에이피알,이민경,여,1988년 10월,상무이사,해외사업,"2014년 10월
~ 현재",1988.0,37,30
01190568,20240321000964,,에이피알,정재훈,남,1981년 10월,상무이사,경영지원,"2017년 2월
~ 현재",1981.0,44,40
01190568,20240321000964,,에이피알,임윤지,여,1992년 09월,이사,국내사업,"2015년10월
~ 현재",1992.0,33,30
01190568,20240321000964,,에이피알,김동영,남,1981년 08월,이사,CTO,"2022년 6월
~ 현재",1981.0,44,40
01409022,20240318000698,,현대ADM,임종언,남,1984년 01월,"대표
이사","경영
총괄",2년 1개월,1984.0,41,40
01409022,20240318000698,,현대ADM,양은선,여,1982년 04월,이사,LPS,2년 3개월,1982.0,43,40
01409022,20240318000698,,현대ADM,이선경,여,1978년 09월,이사,임상,11개월,1978.0,47,40
01409022,20240318000698,,현대ADM,김소연,여,1981년 06월,이사,"DM,BS",4개월,1981.0,44,40
01409022,20240318000698,,현대ADM,나도형,남,1967년 10월,부사장,"경영
총괄",13년 3개월,1967.0,58,50
01409022,20240318000698,,현대ADM,김현우,남,1977년 12월,상무,관리,5년1개월,1977.0,48,40
01409022,20240318000698,,현대ADM,김지헌,남,1966년 09월,"사내
이사","사내
이사",5년1개월,1966.0,59,50
01409022,20240318000698,,현대ADM,이명희,남,1962년 10월,"기타
비상무
이사","기타
비상무
이사",2년 4개월,1962.0,63,60
01409022,20240318000698,,현대ADM,이종윤,남,1968년 11월,"사외
이사","사외
이사",3년11개월,1968.0,57,50
01409022,20240318000698,,현대ADM,조남문,남,1971년 09월,"사외
이사","사외
이사",4개월,1971.0,54,50
01409022,20240318000698,,현대ADM,반정주,여,1974년 03월,상무,임상,2년 6개월,1974.0,51,50
01409022,20240318000698,,현대ADM,김민지,여,1977년 03월,상무,"DM,BS",2년 6개월,1977.0,48,40
00146427,20240731000695,,한주에이알티,홍상혁,남,1971년 12월,사내이사,총괄,2023.03.31 ~,1971.0,54,50
00146427,20240731000695,,한주에이알티,박성재,남,1983년 07월,사내이사,영업총괄,2023.11.03,1983.0,42,40
00146427,20240731000695,,한주에이알티,허종웅,남,1971년 04월,사외이사,사외이사,2023.03.31 ~,1971.0,54,50
00146427,20240731000695,,한주에이알티,윤현식,남,1970년 02월,"비상근
감사",감사,2023.03.31 ~,1970.0,55,50
00117027,20240320001063,,알루코,박도봉,남,1960년 11월,회장,회사총괄,21년 1개월,1960.0,65,60
00117027,20240320001063,,알루코,박진우,남,1972년 03월,사장,경영총괄,2년,1972.0,53,50
00117027,20240320001063,,알루코,박진우,남,1961년 09월,공장장,"경영지원실장 
(겸)공장장",2년,1961.0,64,60
00117027,20240320001063,,알루코,김진석,남,1971년 09월,상무이사,재무기획실,1년 10개월,1971.0,54,50
00117027,20240320001063,,알루코,한희영,남,1969년 10월,전무이사,그룹 IT,1년 9개월,1969.0,56,50
00117027,20240320001063,,알루코,한덕흔,남,1974년 12월,상무이사,EVC/DISP개발실,9년 1개월,1974.0,51,50
00117027,20240320001063,,알루코,박남정,남,1972년 04월,상무이사,생산(금형),32년 9개월,1972.0,53,50
00117027,20240320001063,,알루코,최해길,남,1968년 05월,상무이사,영업1실,20년 11개월,1968.0,57,50
00117027,20240320001063,,알루코,최용순,남,1952년 09월,사외이사,감사위원,9개월,1952.0,73,70
00117027,20240320001063,,알루코,임승원,남,1960년 06월,사외이사,감사위원,3개월,1960.0,65,60
00117027,20240320001063,,알루코,서성원,남,1964년 04월,사외이사,감사위원,1년 9개월,1964.0,61,60
00117027,20240320001063,,알루코,윤지호,남,1958년 03월,부사장,재무기획실장,6년 6개월,1958.0,67,60
00117027,20240320001063,,알루코,양희준,남,1963년 07월,부사장,그룹 생산총괄,4년,1963.0,62,60
00117027,20240320001063,,알루코,이재춘,남,1964년 04월,전무이사,영업1실,19년 5개월,1964.0,61,60
00117027,20240320001063,,알루코,안태혁,남,1967년 04월,상무이사,영업3실,13년 5개월,1967.0,58,50
00117027,20240320001063,,알루코,정인준,남,1963년 10월,본부장,미주사업본부,4년 1개월,1963.0,62,60
01130885,20240320001801,,바이오인프라생명과학,이덕윤,남,1963년 02월,대표이사,경영총괄,5년,1963.0,62,60
01130885,20240320001801,,바이오인프라생명과학,김철우,남,1952년 02월,CTO,"연구개발
총괄",22년,1952.0,73,70
01130885,20240320001801,,바이오인프라생명과학,안 욱,남,1976년 03월,사외이사,"이사회
위원",5년,1976.0,49,40
01130885,20240320001801,,바이오인프라생명과학,황만순,남,1970년 09월,"기타
비상무
이사","이사회
위원",5년,1970.0,55,50
01130885,20240320001801,,바이오인프라생명과학,김태겸,남,1952년 02월,감사,감사,7년,1952.0,73,70
00190756,20240320001758,,와이엔텍,박지영,남,1973년 04월,대표이사,기업경영총괄,22년,1973.0,52,50
00190756,20240320001758,,와이엔텍,김연석,남,1952년 06월,이사,"기업경영총괄
(부회장)",7년,1952.0,73,70
00190756,20240320001758,,와이엔텍,박용하,남,1948년 05월,이사,"기업경영총괄
(회장)",31년,1948.0,77,70
00190756,20240320001758,,와이엔텍,박정열,남,1969년 01월,전무,환경사업총괄,-,1969.0,56,50
00190756,20240320001758,,와이엔텍,박선식,남,1966년 07월,전무,레미콘총괄,-,1966.0,59,50
00190756,20240320001758,,와이엔텍,김병인,남,1962년 09월,사장,골프장총괄,-,1962.0,63,60
00190756,20240320001758,,와이엔텍,박정찬,남,1954년 10월,사외이사,사외이사,3년,1954.0,71,70
00190756,20240320001758,,와이엔텍,홍영기,남,1956년 10월,감사,감사,4년,1956.0,69,60
00181934,20240328001403,,플랜텍,김복태,남,1962년 02월,사장,대표이사,"2022.01.03 
~ 
현재",1962.0,63,60
00181934,20240328001403,,플랜텍,류순식,남,1963년 09월,부사장,경영기획실장,"2021.04.05 
~ 
현재",1963.0,62,60
00181934,20240328001403,,플랜텍,차동열,남,1965년 07월,사외이사,"회사업무 전반 
의사결정 지원","2022.07.07 
~
현재",1965.0,60,60
00181934,20240328001403,,플랜텍,고재오,남,1955년 08월,사외이사,"회사업무 전반 
의사결정 지원","2023.03.28 
~
현재",1955.0,70,70
00181934,20240328001403,,플랜텍,이상진,남,1959년 05월,사외이사,"회사업무 전반 
의사결정 지원","2023.03.28 
~
현재",1959.0,66,60
00181934,20240328001403,,플랜텍,김두일,남,1974년 05월,기타비상무이사,"회사업무 전반 
의사결정 지원","2020.07.08 
~
현재",1974.0,51,50
00181934,20240328001403,,플랜텍,김정필,남,1993년 05월,기타비상무이사,"회사업무 전반 
의사결정 지원","2022.07.07 
~
현재",1993.0,32,30
00181934,20240328001403,,플랜텍,김승권,남,1955년 04월,상임감사,상임감사,"2023.03.28 
~
현재",1955.0,70,70
01326279,20240320001564,,아이엘사이언스,송성근,남,1985년 05월,대표이사,경영총괄,169개월,1985.0,40,40
01326279,20240320001564,,아이엘사이언스,"안광인
(주1)",남,1975년 01월,상무,CFO,사임,1975.0,50,50
01326279,20240320001564,,아이엘사이언스,"조윤석
(주1)",남,1973년 09월,이사,연구,사임,1973.0,52,50
01326279,20240320001564,,아이엘사이언스,오성호,남,1967년 01월,부대표,기술총괄,125개월,1967.0,58,50
01326279,20240320001564,,아이엘사이언스,신금성,남,1971년 07월,부대표,영업,39개월,1971.0,54,50
01326279,20240320001564,,아이엘사이언스,서태석,남,1947년 10월,사외이사,사외이사,69개월,1947.0,78,70
01326279,20240320001564,,아이엘사이언스,서용욱,남,1966년 09월,감사,자문,33개월,1966.0,59,50
01326279,20240320001564,,아이엘사이언스,지정석,남,1969년 05월,부대표,전략,77개월,1969.0,56,50
01326279,20240320001564,,아이엘사이언스,이상헌,남,1971년 11월,상무,개발,50개월,1971.0,54,50
01326279,20240320001564,,아이엘사이언스,김덕중,남,1977년 08월,상무,생산,135개월,1977.0,48,40
01326279,20240320001564,,아이엘사이언스,김석,남,1971년 02월,상무,CFO,10개월,1971.0,54,50
01085442,20240429000919,,오건에코텍,박정민,남,1965년 05월,대표이사,경영총괄,"중임
(3년)",1965.0,60,60
01085442,20240429000919,,오건에코텍,김환,남,1969년 07월,부사장,경영전략,"중임
(3년)",1969.0,56,50
01085442,20240429000919,,오건에코텍,정상국,남,1967년 09월,대표이사,경영전략,"중임
(1년)",1967.0,58,50
01085442,20240429000919,,오건에코텍,여대현,남,1977년 06월,부사장,경영관리,"중임
(1년)",1977.0,48,40
01085442,20240429000919,,오건에코텍,이재봉,남,1974년 08월,이사,경영관리,"중임
(5년)",1974.0,51,50
01085442,20240429000919,,오건에코텍,권오남,남,1972년 02월,전무이사,연구소장,"중임
(1년)",1972.0,53,50
01085442,20240429000919,,오건에코텍,박광원,남,1957년 11월,감사,감사,"줌임
(3년)",1957.0,68,60
01492651,20240319000229,,큐로셀,김건수,남,1975년 07월,대표이사,사업 총괄,6년 11개월,1975.0,50,50
01492651,20240319000229,,큐로셀,이영호,남,1982년 09월,이사,"신규 파이프
라인 발굴
총괄",3년 8개월,1982.0,43,40
01492651,20240319000229,,큐로셀,홍창완,남,1975년 06월,사외이사,사외이사,2년 9개월,1975.0,50,50
01492651,20240319000229,,큐로셀,강혁,남,1973년 08월,사외이사,사외이사,9개월,1973.0,52,50
01492651,20240319000229,,큐로셀,임정희,남,1970년 01월,"기타비상무
이사","기타비상무
이사",2년 9개월,1970.0,55,50
01492651,20240319000229,,큐로셀,김용하,남,1976년 04월,감사,감사,9개월,1976.0,49,40
01492651,20240319000229,,큐로셀,김형철,남,1973년 07월,전무,R&D 총괄,6년 3개월,1973.0,52,50
01492651,20240319000229,,큐로셀,박진경,남,1978년 02월,상무,재무 총괄,5년 4개월,1978.0,47,40
01492651,20240319000229,,큐로셀,서현진,여,1974년 07월,상무,RA,2년 4개월,1974.0,51,50
01492651,20240319000229,,큐로셀,전동혁,남,1981년 11월,상무,GMP 총괄,4년 6개월,1981.0,44,40
01492651,20240319000229,,큐로셀,윤준수,남,1976년 02월,상무,"국내외
사업확장
총괄",11개월,1976.0,49,40
01492651,20240319000229,,큐로셀,조수희,여,1981년 08월,이사,임상개발,3년 1개월,1981.0,44,40
01492651,20240319000229,,큐로셀,김정근,남,1980년 01월,이사,"대전GMP
엔지니어링담당",1년 9개월,1980.0,45,40
01492651,20240319000229,,큐로셀,박영삼,남,1981년 10월,이사,"분석법개발
총괄",4년 6개월,1981.0,44,40
01575839,20240320001397,,플라즈맵,임유봉,남,1981년 04월,"공동
대표
이사",경영총괄,"2014년 08월
~현재",1981.0,44,40
01575839,20240320001397,,플라즈맵,여현동,남,1981년 05월,"법무
본부장","법무 및 
특허 총괄","2022년 8월
 ~ 현재",1981.0,44,40
01575839,20240320001397,,플라즈맵,박성훈,남,1970년 02월,"경영
본부장","재무 및
경영기획
 총괄","2023년 5월
 ~ 현재",1970.0,55,50
01575839,20240320001397,,플라즈맵,목화진,남,1977년 07월,"해외사업
실장","해외사업 
총괄","2020년 04월
~현재",1977.0,48,40
01575839,20240320001397,,플라즈맵,홍유동,남,1976년 01월,"국내사업
실장","국내사업 
총괄","2021년 11월
~현재",1976.0,49,40
01575839,20240320001397,,플라즈맵,이장우,남,1974년 10월,"마케팅
실장","마케팅
총괄","2022년 1월
 ~ 현재",1974.0,51,50
01575839,20240320001397,,플라즈맵,박상준,남,1972년 09월,"임플란트
사업실장","임플란트
사업 총괄","2022년 8월
 ~ 현재",1972.0,53,50
01575839,20240320001397,,플라즈맵,황규호,남,1979년 12월,"법무기획
실장","법무기획 
담당","2022년 8월
 ~ 현재",1979.0,46,40
01575839,20240320001397,,플라즈맵,손상태,남,1976년 12월,생산본부장,생산 총괄,"2021년 12월
 ~ 현재",1976.0,49,40
01575839,20240320001397,,플라즈맵,송병건,남,1987년 12월,인증팀장,인증 총괄,"2022년 5월
 ~ 현재",1987.0,38,30
01575839,20240320001397,,플라즈맵,정우현,남,1974년 10월,개발전략실장,개발전략 총괄,"2023년 8월
 ~ 현재",1974.0,51,50
01575839,20240320001397,,플라즈맵,윤삼정,남,1984년 10월,"공동
대표
이사",경영총괄,11개월,1984.0,41,40
01575839,20240320001397,,플라즈맵,이주형,남,1981년 09월,"임상/인허가
 실장",임상/인허가 총괄,"2023년 8월
 ~ 현재",1981.0,44,40
01575839,20240320001397,,플라즈맵,신하용,남,1963년 09월,"사외
이사",경영자문,"2022년 03월
~현재",1963.0,62,60
01575839,20240320001397,,플라즈맵,전형진,남,1981년 08월,"사외
이사",경영자문,"2023년 03월
~현재",1981.0,44,40
01575839,20240320001397,,플라즈맵,장민석,남,1981년 02월,감사,감사,"2023년 03월
~현재",1981.0,44,40
01575839,20240320001397,,플라즈맵,차철훈,남,1966년 02월,"O/P
부문장","O/P부문 
총괄","2022년 7월
 ~ 현재",1966.0,59,50
01575839,20240320001397,,플라즈맵,석완수,남,1970년 05월,"성장기획
본부장","HR 및 
경영지원 
총괄","2021년 06월
~현재",1970.0,55,50
01575839,20240320001397,,플라즈맵,이정훈,남,1978년 12월,"제품기술
 연구소장","제품기술연구
 및 개발 총괄","2021년 09월
~현재",1978.0,47,40
01575839,20240320001397,,플라즈맵,김홍,남,1971년 01월,"SCM
본부장","SCM
총괄","2022년 3월
 ~ 현재",1971.0,54,50
00445054,20240320001644,,하나마이크론,이동철,남,1962년 05월,"대표이사
사장",대표이사,"2019.03
~
현재",1962.0,63,60
00445054,20240320001644,,하나마이크론,김정제,남,1965년 05월,전무,경영지원,"2009.06
~
현재",1965.0,60,60
00445054,20240320001644,,하나마이크론,고용남,남,1963년 03월,전무,연구소,"2021.03
~
현재",1963.0,62,60
00445054,20240320001644,,하나마이크론,주순석,남,1966년 03월,전무,품질,"2001.12
~
현재",1966.0,59,50
00445054,20240320001644,,하나마이크론,임종형,남,1969년 02월,전무,"Global
운영","2022.01
~
현재",1969.0,56,50
00445054,20240320001644,,하나마이크론,김진석,남,1968년 06월,상무,Test,"2008.09
~
현재",1968.0,57,50
00445054,20240320001644,,하나마이크론,이병현,남,1966년 09월,상무,구매,"2023.07
~
현재",1966.0,59,50
00445054,20240320001644,,하나마이크론,박진호,남,1971년 03월,상무,기술,"2006.07
~
현재",1971.0,54,50
00445054,20240320001644,,하나마이크론,장상규,남,1972년 01월,상무,AP LAB,"2021.03
~
현재",1972.0,53,50
00445054,20240320001644,,하나마이크론,김강표,남,1971년 02월,상무,Facility,"2001.12
~
현재",1971.0,54,50
00445054,20240320001644,,하나마이크론,이웅희,남,1971년 07월,상무,"IDM
Sales","2007.04
~
현재",1971.0,54,50
00445054,20240320001644,,하나마이크론,김길백,남,1960년 05월,부사장,COO,"2012.01
~
현재",1960.0,65,60
00445054,20240320001644,,하나마이크론,이경동,남,1974년 05월,상무,제조,"2002.04
~
현재",1974.0,51,50
00445054,20240320001644,,하나마이크론,박상묵,남,1973년 08월,전무,경영관리,"2001.11
~
현재",1973.0,52,50
00445054,20240320001644,,하나마이크론,정승부,남,1959년 06월,사외이사,사외이사,"2023.03
~
현재",1959.0,66,60
00445054,20240320001644,,하나마이크론,안재근,남,1957년 06월,감사,감사,"2018.03
~
현재",1957.0,68,60
00445054,20240320001644,,하나마이크론,김준식,남,1962년 02월,부사장,전략기획,"2014.06
~
현재",1962.0,63,60
00445054,20240320001644,,하나마이크론,이승범,남,1964년 07월,부사장,"Global
Sales","2021.03
~
현재",1964.0,61,60
00445054,20240320001644,,하나마이크론,최한수,남,1979년 12월,부사장,신사업,"2015.01
~
현재",1979.0,46,40
